"maHang","tenHang","loaiHang","loaiVang","nhomHang","trangThai","tlTong","tlHot","tlVang","ni","congBan","congVon","giaBanMon","giaVon","cuaHang","quayLon","quayNho","ngayNhap"
"IA600212","Dây TẾT 24k","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","666","480","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46081.474684838"
"IA600215","Dây TẾT 24k","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","666","480","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46081.4746826389"
"IA600283","Dây TẾT 24k","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","860","530","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46085.8317546296"
"IA600284","Dây TẾT 24k","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","860","530","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46085.8317247685"
"IA600286","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","0","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46085.8317300579"
"IA600289","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","0","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46085.8317497685"
"IA600292","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","0","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46085.8317520486"
"IA600293","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","0","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46085.8317263079"
"IA600295","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","260","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46085.8317526273"
"IA600296","Lam ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","3800","1600","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.5153082523"
"IA600297","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","999","380","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.5152773495"
"IA600301","Lam ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.5153070255"
"IA600302","Lam ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.5152763889"
"IA600303","Lam ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","499","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.5153110301"
"IA600304","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","580","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.5153086458"
"IA600305","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","580","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.5152660069"
"IA600308","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","860","320","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46089.515275"
"IA600314","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","429","230","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.5471065625"
"IA600315","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","429","230","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.5471003472"
"IA600319","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","429","230","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.5471033912"
"IA600320","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","429","230","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.5471113773"
"IA600322","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","429","230","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.5470912384"
"IA600324","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","429","230","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.5471092245"
"IA600325","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","429","230","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.5471207523"
"IA600328","TA tóc vàng","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","1860","860","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46090.547112963"
"IA600329","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","266","130","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46098.5502151968"
"IA600330","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","266","130","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46098.5502655093"
"IA600331","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","266","130","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46098.5502474537"
"IA600334","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","1400","730","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228367245"
"IA600335","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","1400","730","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228378125"
"IA600336","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","1400","760","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228432523"
"IA600337","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","1400","770","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228545486"
"IA600338","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","3000","1070","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.622856331"
"IA600339","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228518171"
"IA600340","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228372685"
"IA600341","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228486921"
"IA600342","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228351042"
"IA600343","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228426273"
"IA600344","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","210","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228492245"
"IA600345","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","210","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228453704"
"IA600346","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","210","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228534375"
"IA600347","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","210","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228399306"
"IA600348","LU dài","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","460","210","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228443287"
"IA600349","LU lùn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","360","160","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228576389"
"IA600350","LU lùn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","360","160","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228383102"
"IA600352","LU lùn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","360","160","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228409722"
"IA600353","LU lùn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","360","160","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228512384"
"IA600354","ĐIếu","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228361921"
"IA600355","ĐIếu","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228481829"
"IA600356","ĐIếu","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228415856"
"IA600358","ĐIếu","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228497685"
"IA600359","Phỉ thúy hồ ly","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","200","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228404745"
"IA600360","Phỉ thúy hồ ly","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","200","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228356829"
"IA600361","Phỉ thúy hồ ly","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","200","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228458681"
"IA600363","Phỉ thúy hồ ly","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","500","200","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228421296"
"IA600364","Phỉ thúy  cỏ","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228303241"
"IA600365","Phỉ thúy  cỏ","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228393866"
"IA600366","Phỉ thúy  cỏ","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228463773"
"IA600367","Phỉ thúy  cỏ","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228448727"
"IA600368","Phỉ thúy  cỏ","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46105.6228523958"
"IA600369","Nhẫn Chân mèo","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","595","345","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155493403"
"IA600370","Nhẫn Chân mèo","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","595","345","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155474884"
"IA600372","Vòng Chân mèo","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","2400","2065","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155441782"
"IA600373","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155559838"
"IA600376","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155554051"
"IA600377","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155464931"
"IA600378","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155541319"
"IA600379","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155572106"
"IA600380","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155480324"
"IA600381","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155565625"
"IA600382","Nhẫn Bnq","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","290","90","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155448727"
"IA600384","Vòng BNQ","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","570","170","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46113.8155515856"
"IA600387","Phỉ thúy hoa bay","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","880","380","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46150.4922541319"
"IA600393","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508185995"
"IA600395","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508243403"
"IA600402","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508194097"
"IA600407","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.550825"
"IA600409","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508212963"
"IA600410","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508263889"
"IA600411","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508199884"
"IA600412","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508258912"
"IA600413","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508317477"
"IA600414","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508208333"
"IA600416","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508289352"
"IA600417","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.5508181713"
"IA600418","Nhẫn","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","380","180","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46151.550825463"
"IA600420","Vòng Ngọc khối a","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","6000","3500","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.7843233796"
"IA600421","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","999","380","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.7843229514"
"IA600422","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","999","380","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.7843261574"
"IA600423","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","999","380","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.7843249653"
"IA600424","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","999","380","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.784328206"
"IA600425","Nhẫn Ngọc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","999","380","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.7843237269"
"IA600426","ĐIếu thạch anh tóc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","940","540","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.7843269329"
"IA600427","hồ thạch anh tóc","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","1000","600","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46192.7843273148"
"IA600428","Mặt 10k","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","1000","600","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46218.390884456"
"IA600429","Nhẫn Tròn K2","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","266","130","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46236.7637609143"
"IA600430","Nhẫn Tròn K2","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","266","130","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46236.7637643866"
"IA600431","Nhẫn Tròn K2","TTM","Đá Phong Thuỷ",,"Còn tồn","0","0","0","0","0","0","266","130","Phần Mềm Vàng","2HOANGKIM2","2PHONGTHUY","46236.7637623843"
